InventoryID,Glottocode,ISO6393,LanguageName,SpecificDialect,GlyphID,Phoneme,Allophones,Marginal,SegmentClass,Source,tone,stress,syllabic,short,long,consonantal,sonorant,continuant,delayedRelease,approximant,tap,trill,nasal,lateral,labial,round,labiodental,coronal,anterior,distributed,strident,dorsal,high,low,front,back,tense,retractedTongueRoot,advancedTongueRoot,periodicGlottalSource,epilaryngealSource,spreadGlottis,constrictedGlottis,fortis,lenis,raisedLarynxEjective,loweredLarynxImplosive,click
2179,stan1293,eng,English (New Zealand),Pākehā,0279,ɹ,ɹ ɾ z s ʋ,FALSE,consonant,ph,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,+,-,+,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
2179,stan1293,eng,English (New Zealand),Pākehā,0283,ʃ,ʃ,FALSE,consonant,ph,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,-,+,+,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2179,stan1293,eng,English (New Zealand),Pākehā,0292,ʒ,ʒ,FALSE,consonant,ph,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,-,+,+,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
2179,stan1293,eng,English (New Zealand),Pākehā,03B8,θ,θ,FALSE,consonant,ph,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,+,+,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2179,stan1293,eng,English (New Zealand),Pākehā,0065,e,e,FALSE,vowel,ph,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,+,-,+,-,-,+,-,-,-,0,0,-,-,0
2179,stan1293,eng,English (New Zealand),Pākehā,0065+0259,eə,eə,FALSE,vowel,ph,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,"+,-",-,"+,-",-,-,+,-,-,-,0,0,-,-,0
2179,stan1293,eng,English (New Zealand),Pākehā,0069,i,i,FALSE,vowel,ph,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,-,-,+,-,-,-,0,0,-,-,0
2179,stan1293,eng,English (New Zealand),Pākehā,0069+0259,iə,iə,FALSE,vowel,ph,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,"+,-",-,"+,-",-,"+,-",-,-,+,-,-,-,0,0,-,-,0
2179,stan1293,eng,English (New Zealand),Pākehā,0069+02D0,iː,iː,FALSE,vowel,ph,0,-,+,-,+,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,-,-,+,-,-,-,0,0,-,-,0
2179,stan1293,eng,English (New Zealand),Pākehā,006F+0065,oe,oe,FALSE,vowel,ph,0,-,+,-,-,-,+,+,0,+,-,-,-,-,"+,-",+,-,-,0,0,0,+,-,-,"-,+","+,-",+,-,-,+,-,-,-,0,0,-,-,0
2179,stan1293,eng,English (New Zealand),Pākehā,006F+02D0,oː,oː,FALSE,vowel,ph,0,-,+,-,+,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,-,-,-,+,+,-,-,+,-,-,-,0,0,-,-,0
2179,stan1293,eng,English (New Zealand),Pākehā,00E6+0065,æe,æe,FALSE,vowel,ph,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,"+,-",+,-,+,-,-,+,-,-,-,0,0,-,-,0
2179,stan1293,eng,English (New Zealand),Pākehā,00E6+006F,æo,æo,FALSE,vowel,ph,0,-,+,-,-,-,+,+,0,+,-,-,-,-,"-,+",+,-,-,0,0,0,+,-,"+,-","+,-","-,+",+,-,-,+,-,-,-,0,0,-,-,0
2179,stan1293,eng,English (New Zealand),Pākehā,0250,ɐ,ɐ,FALSE,vowel,ph,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,-,+,-,-,0,-,-,+,-,-,-,0,0,-,-,0
2179,stan1293,eng,English (New Zealand),Pākehā,0250+0289,ɐʉ,ɐʉ,FALSE,vowel,ph,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,"-,+","+,-",-,-,+,-,-,+,-,-,-,0,0,-,-,0
2179,stan1293,eng,English (New Zealand),Pākehā,0250+02D0,ɐː,ɐː,FALSE,vowel,ph,0,-,+,-,+,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,-,+,-,-,0,-,-,+,-,-,-,0,0,-,-,0
2179,stan1293,eng,English (New Zealand),Pākehā,0251+0065,ɑe,ɑe,FALSE,vowel,ph,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,"+,-","-,+","+,-",+,-,-,+,-,-,-,0,0,-,-,0
2179,stan1293,eng,English (New Zealand),Pākehā,0252,ɒ,ɒ,FALSE,vowel,ph,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,-,+,-,+,0,-,-,+,-,-,-,0,0,-,-,0
2179,stan1293,eng,English (New Zealand),Pākehā,0252+026F,ɒɯ,ɒɯ,FALSE,vowel,ph,0,-,+,-,-,-,+,+,0,+,-,-,-,-,"+,-",+,-,-,0,0,0,+,"-,+","+,-",-,+,+,-,-,+,-,-,-,0,0,-,-,0
2179,stan1293,eng,English (New Zealand),Pākehā,0258,ɘ,ɘ,FALSE,vowel,ph,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,-,+,-,-,+,-,-,-,0,0,-,-,0
2179,stan1293,eng,English (New Zealand),Pākehā,025B,ɛ,ɛ,FALSE,vowel,ph,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,+,-,-,-,-,+,-,-,-,0,0,-,-,0
2179,stan1293,eng,English (New Zealand),Pākehā,0275+02D0,ɵː,ɵː,FALSE,vowel,ph,0,-,+,-,+,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,-,-,-,-,+,-,-,+,-,-,-,0,0,-,-,0
2179,stan1293,eng,English (New Zealand),Pākehā,0289+0259,ʉə,ʉə,FALSE,vowel,ph,0,-,+,-,-,-,+,+,0,+,-,-,-,-,"+,-",+,-,-,0,0,0,+,"+,-",-,-,-,"+,-",-,-,+,-,-,-,0,0,-,-,0
2179,stan1293,eng,English (New Zealand),Pākehā,0289+02D0,ʉː,ʉː,FALSE,vowel,ph,0,-,+,-,+,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,+,-,-,-,+,-,-,+,-,-,-,0,0,-,-,0
2179,stan1293,eng,English (New Zealand),Pākehā,028A,ʊ,ʊ,FALSE,vowel,ph,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,+,-,-,+,-,-,-,+,-,-,-,0,0,-,-,0
2180,stan1293,eng,English (British),Tyneside English (spoken in Newcastle),0062,b,b b̥,FALSE,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
2180,stan1293,eng,English (British),Tyneside English (spoken in Newcastle),0064,d,d ð d̥,FALSE,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
2180,stan1293,eng,English (British),Tyneside English (spoken in Newcastle),0064+0320+0292,d̠ʒ,d̠ʒ,FALSE,consonant,ph,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,-,+,+,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
2180,stan1293,eng,English (British),Tyneside English (spoken in Newcastle),0066,f,f,FALSE,consonant,ph,0,-,-,-,-,+,-,+,+,-,-,-,-,-,+,-,+,-,0,0,0,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2180,stan1293,eng,English (British),Tyneside English (spoken in Newcastle),0068,h,h,FALSE,consonant,ph,0,-,-,-,-,-,-,+,+,-,-,-,-,-,-,0,0,-,0,0,0,-,0,0,0,0,0,-,-,-,-,+,-,-,-,-,-,-
2180,stan1293,eng,English (British),Tyneside English (spoken in Newcastle),006A,j,j,FALSE,consonant,ph,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,-,-,+,-,-,-,-,-,-,-,-
2180,stan1293,eng,English (British),Tyneside English (spoken in Newcastle),006B,k,k kʰ kʔ ʔk ɡ̰ k̃ ʰk,FALSE,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-
2180,stan1293,eng,English (British),Tyneside English (spoken in Newcastle),006C,l,l ɫ ʋ,FALSE,consonant,ph,0,-,-,-,-,+,+,+,0,+,-,-,-,+,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
2180,stan1293,eng,English (British),Tyneside English (spoken in Newcastle),006D,m,m,FALSE,consonant,ph,0,-,-,-,-,+,+,-,0,-,-,-,+,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
2180,stan1293,eng,English (British),Tyneside English (spoken in Newcastle),006E,n,n,FALSE,consonant,ph,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
2180,stan1293,eng,English (British),Tyneside English (spoken in Newcastle),0070+02B0,pʰ,pʰ p pʔ ʔp b̰ p̃ ʰp,FALSE,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,-,-,+,-,-,-,-,-,-
2180,stan1293,eng,English (British),Tyneside English (spoken in Newcastle),0073,s,s,FALSE,consonant,ph,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,+,-,+,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2180,stan1293,eng,English (British),Tyneside English (spoken in Newcastle),0074+02B0,tʰ,tʰ t tʔ ʔt d̰ t̃ ʔ t̚ tʰ,FALSE,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,-,-,+,-,-,-,-,-,-
2180,stan1293,eng,English (British),Tyneside English (spoken in Newcastle),0074+0320+0283,t̠ʃ,t̠ʃ,FALSE,consonant,ph,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,-,+,+,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2180,stan1293,eng,English (British),Tyneside English (spoken in Newcastle),0076,v,v,FALSE,consonant,ph,0,-,-,-,-,+,-,+,+,-,-,-,-,-,+,-,+,-,0,0,0,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
2180,stan1293,eng,English (British),Tyneside English (spoken in Newcastle),0077,w,w,FALSE,consonant,ph,0,-,-,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,+,-,-,+,+,-,-,+,-,-,-,-,-,-,-,-
2180,stan1293,eng,English (British),Tyneside English (spoken in Newcastle),007A,z,z,FALSE,consonant,ph,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,+,-,+,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
2180,stan1293,eng,English (British),Tyneside English (spoken in Newcastle),00F0,ð,ð,FALSE,consonant,ph,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,+,+,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
2180,stan1293,eng,English (British),Tyneside English (spoken in Newcastle),014B,ŋ,ŋ,FALSE,consonant,ph,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,-,0,0,0,+,+,-,-,-,0,-,-,+,-,-,-,-,-,-,-,-
2180,stan1293,eng,English (British),Tyneside English (spoken in Newcastle),0261,ɡ,ɡ̊ ɡ,FALSE,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,-,-,+,-,-,-,-,-,-,-,-
2180,stan1293,eng,English (British),Tyneside English (spoken in Newcastle),0279,ɹ,ɹ ʋ w ʔ,FALSE,consonant,ph,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,+,-,+,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
2180,stan1293,eng,English (British),Tyneside English (spoken in Newcastle),0283,ʃ,ʃ,FALSE,consonant,ph,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,-,+,+,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2180,stan1293,eng,English (British),Tyneside English (spoken in Newcastle),0292,ʒ,ʒ,FALSE,consonant,ph,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,-,+,+,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
2180,stan1293,eng,English (British),Tyneside English (spoken in Newcastle),03B8,θ,θ,FALSE,consonant,ph,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,+,+,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2180,stan1293,eng,English (British),Tyneside English (spoken in Newcastle),0061,a,a,FALSE,vowel,ph,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,+,-,-,0,-,-,+,-,-,-,0,0,-,-,0
2180,stan1293,eng,English (British),Tyneside English (spoken in Newcastle),0061+02D0,aː,aː,TRUE,vowel,ph,0,-,+,-,+,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,+,-,-,0,-,-,+,-,-,-,0,0,-,-,0
2180,stan1293,eng,English (British),Tyneside English (spoken in Newcastle),0065+02D0,eː,eː ɪə eɪ,FALSE,vowel,ph,0,-,+,-,+,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,+,-,+,-,-,+,-,-,-,0,0,-,-,0
2180,stan1293,eng,English (British),Tyneside English (spoken in Newcastle),0069+02D0,iː,iː ei,FALSE,vowel,ph,0,-,+,-,+,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,-,-,+,-,-,-,0,0,-,-,0
2180,stan1293,eng,English (British),Tyneside English (spoken in Newcastle),006F+02D0,oː,oː,FALSE,vowel,ph,0,-,+,-,+,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,-,-,-,+,+,-,-,+,-,-,-,0,0,-,-,0
2180,stan1293,eng,English (British),Tyneside English (spoken in Newcastle),0075+02D0,uː,uː ʉ ɵʊ,FALSE,vowel,ph,0,-,+,-,+,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,+,-,-,+,+,-,-,+,-,-,-,0,0,-,-,0
2180,stan1293,eng,English (British),Tyneside English (spoken in Newcastle),00F8+02D0,øː,øː,FALSE,vowel,ph,0,-,+,-,+,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,-,-,+,-,+,-,-,+,-,-,-,0,0,-,-,0
2180,stan1293,eng,English (British),Tyneside English (spoken in Newcastle),0252,ɒ,ɒ,FALSE,vowel,ph,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,-,+,-,+,0,-,-,+,-,-,-,0,0,-,-,0
2180,stan1293,eng,English (British),Tyneside English (spoken in Newcastle),0252+02D0,ɒː,ɒː ɑː,FALSE,vowel,ph,0,-,+,-,+,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,-,+,-,+,0,-,-,+,-,-,-,0,0,-,-,0
2180,stan1293,eng,English (British),Tyneside English (spoken in Newcastle),0254+02D0,ɔː,ɔː øː ɪː,FALSE,vowel,ph,0,-,+,-,+,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,-,-,-,+,-,-,-,+,-,-,-,0,0,-,-,0
2180,stan1293,eng,English (British),Tyneside English (spoken in Newcastle),0259,ə,ə ɐ,FALSE,vowel,ph,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,-,-,-,-,+,-,-,-,0,0,-,-,0
2180,stan1293,eng,English (British),Tyneside English (spoken in Newcastle),025B,ɛ,ɛ,FALSE,vowel,ph,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,+,-,-,-,-,+,-,-,-,0,0,-,-,0
2180,stan1293,eng,English (British),Tyneside English (spoken in Newcastle),025B+02D0,ɛː,ɛː,FALSE,vowel,ph,0,-,+,-,+,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,+,-,-,-,-,+,-,-,-,0,0,-,-,0
2180,stan1293,eng,English (British),Tyneside English (spoken in Newcastle),026A,ɪ,ɪ,FALSE,vowel,ph,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,-,-,-,+,-,-,-,0,0,-,-,0
2180,stan1293,eng,English (British),Tyneside English (spoken in Newcastle),028A,ʊ,ʊ,FALSE,vowel,ph,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,+,-,-,+,-,-,-,+,-,-,-,0,0,-,-,0
2252,stan1293,eng,English,English (RP),0062,b,NA,FALSE,consonant,ea,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
2252,stan1293,eng,English,English (RP),0064,d,NA,FALSE,consonant,ea,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
2252,stan1293,eng,English,English (RP),0064+0320+0292,d̠ʒ,NA,FALSE,consonant,ea,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,-,+,+,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
2252,stan1293,eng,English,English (RP),0066,f,NA,FALSE,consonant,ea,0,-,-,-,-,+,-,+,+,-,-,-,-,-,+,-,+,-,0,0,0,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2252,stan1293,eng,English,English (RP),0068,h,NA,FALSE,consonant,ea,0,-,-,-,-,-,-,+,+,-,-,-,-,-,-,0,0,-,0,0,0,-,0,0,0,0,0,-,-,-,-,+,-,-,-,-,-,-
2252,stan1293,eng,English,English (RP),006A,j,NA,FALSE,consonant,ea,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,-,-,+,-,-,-,-,-,-,-,-
2252,stan1293,eng,English,English (RP),006B+02B0,kʰ,NA,FALSE,consonant,ea,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,-,-,-,-,+,-,-,-,-,-,-
2252,stan1293,eng,English,English (RP),006C,l,NA,FALSE,consonant,ea,0,-,-,-,-,+,+,+,0,+,-,-,-,+,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
2252,stan1293,eng,English,English (RP),006D,m,NA,FALSE,consonant,ea,0,-,-,-,-,+,+,-,0,-,-,-,+,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
2252,stan1293,eng,English,English (RP),006E,n,NA,FALSE,consonant,ea,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
2252,stan1293,eng,English,English (RP),0070+02B0,pʰ,NA,FALSE,consonant,ea,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,-,-,+,-,-,-,-,-,-
2252,stan1293,eng,English,English (RP),0073,s,NA,FALSE,consonant,ea,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,+,-,+,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2252,stan1293,eng,English,English (RP),0074+02B0,tʰ,NA,FALSE,consonant,ea,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,-,-,+,-,-,-,-,-,-
2252,stan1293,eng,English,English (RP),0074+0320+0283,t̠ʃ,NA,FALSE,consonant,ea,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,-,+,+,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2252,stan1293,eng,English,English (RP),0076,v,NA,FALSE,consonant,ea,0,-,-,-,-,+,-,+,+,-,-,-,-,-,+,-,+,-,0,0,0,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
2252,stan1293,eng,English,English (RP),0077,w,NA,FALSE,consonant,ea,0,-,-,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,+,-,-,+,+,-,-,+,-,-,-,-,-,-,-,-
2252,stan1293,eng,English,English (RP),007A,z,NA,FALSE,consonant,ea,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,+,-,+,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
2252,stan1293,eng,English,English (RP),00F0,ð,NA,FALSE,consonant,ea,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,+,+,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
2252,stan1293,eng,English,English (RP),014B,ŋ,NA,FALSE,consonant,ea,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,-,0,0,0,+,+,-,-,-,0,-,-,+,-,-,-,-,-,-,-,-
2252,stan1293,eng,English,English (RP),0261,ɡ,NA,FALSE,consonant,ea,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,-,-,+,-,-,-,-,-,-,-,-
2252,stan1293,eng,English,English (RP),0279,ɹ,NA,FALSE,consonant,ea,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,+,-,+,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
2252,stan1293,eng,English,English (RP),0283,ʃ,NA,FALSE,consonant,ea,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,-,+,+,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2252,stan1293,eng,English,English (RP),0292,ʒ,NA,FALSE,consonant,ea,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,-,+,+,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
2252,stan1293,eng,English,English (RP),03B8,θ,NA,FALSE,consonant,ea,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,+,+,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2252,stan1293,eng,English,English (RP),0061+026A,aɪ,NA,FALSE,vowel,ea,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,"-,+","+,-","-,+",-,-,-,-,+,-,-,-,0,0,-,-,0
2252,stan1293,eng,English,English (RP),0061+028A,aʊ,NA,FALSE,vowel,ea,0,-,+,-,-,-,+,+,0,+,-,-,-,-,"-,+",+,-,-,0,0,0,+,"-,+","+,-",-,"-,+",-,-,-,+,-,-,-,0,0,-,-,0
2252,stan1293,eng,English,English (RP),0065,e,NA,FALSE,vowel,ea,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,+,-,+,-,-,+,-,-,-,0,0,-,-,0
2252,stan1293,eng,English,English (RP),0065+0259,eə,NA,FALSE,vowel,ea,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,"+,-",-,"+,-",-,-,+,-,-,-,0,0,-,-,0
2252,stan1293,eng,English,English (RP),0065+026A,eɪ,NA,FALSE,vowel,ea,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,"-,+",-,+,-,"+,-",-,-,+,-,-,-,0,0,-,-,0
2252,stan1293,eng,English,English (RP),0069+02D0,iː,NA,FALSE,vowel,ea,0,-,+,-,+,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,-,-,+,-,-,-,0,0,-,-,0
2252,stan1293,eng,English,English (RP),0075+02D0,uː,NA,FALSE,vowel,ea,0,-,+,-,+,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,+,-,-,+,+,-,-,+,-,-,-,0,0,-,-,0
2252,stan1293,eng,English,English (RP),00E6,æ,NA,FALSE,vowel,ea,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,+,+,-,0,-,-,+,-,-,-,0,0,-,-,0
2252,stan1293,eng,English,English (RP),0251+02D0,ɑː,NA,FALSE,vowel,ea,0,-,+,-,+,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,+,-,+,0,-,-,+,-,-,-,0,0,-,-,0
2252,stan1293,eng,English,English (RP),0252,ɒ,NA,FALSE,vowel,ea,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,-,+,-,+,0,-,-,+,-,-,-,0,0,-,-,0
2252,stan1293,eng,English,English (RP),0254+026A,ɔɪ,NA,FALSE,vowel,ea,0,-,+,-,-,-,+,+,0,+,-,-,-,-,"+,-",+,-,-,0,0,0,+,"-,+",-,"-,+","+,-",-,-,-,+,-,-,-,0,0,-,-,0
2252,stan1293,eng,English,English (RP),0254+02D0,ɔː,NA,FALSE,vowel,ea,0,-,+,-,+,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,-,-,-,+,-,-,-,+,-,-,-,0,0,-,-,0
2252,stan1293,eng,English,English (RP),0259,ə,NA,FALSE,vowel,ea,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,-,-,-,-,+,-,-,-,0,0,-,-,0
2252,stan1293,eng,English,English (RP),0259+028A,əʊ,NA,FALSE,vowel,ea,0,-,+,-,-,-,+,+,0,+,-,-,-,-,"-,+",+,-,-,0,0,0,+,"-,+",-,-,"-,+",-,-,-,+,-,-,-,0,0,-,-,0
2252,stan1293,eng,English,English (RP),025C+02D0,ɜː,NA,FALSE,vowel,ea,0,-,+,-,+,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,-,-,-,-,+,-,-,-,0,0,-,-,0
2252,stan1293,eng,English,English (RP),026A,ɪ,NA,FALSE,vowel,ea,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,-,-,-,+,-,-,-,0,0,-,-,0
2252,stan1293,eng,English,English (RP),026A+0259,ɪə,NA,FALSE,vowel,ea,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,"+,-",-,"+,-",-,-,-,-,+,-,-,-,0,0,-,-,0
2252,stan1293,eng,English,English (RP),028A,ʊ,NA,FALSE,vowel,ea,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,+,-,-,+,-,-,-,+,-,-,-,0,0,-,-,0
2252,stan1293,eng,English,English (RP),028A+0259,ʊə,NA,FALSE,vowel,ea,0,-,+,-,-,-,+,+,0,+,-,-,-,-,"+,-",+,-,-,0,0,0,+,"+,-",-,-,"+,-",-,-,-,+,-,-,-,0,0,-,-,0
